名称,商品条码,规格,总销量,销售价,进货价
有友 山椒味泡凤爪105g/袋 酸辣脆爽泡鸡爪解馋追剧常备零食（保质期两月内特惠）,6944978709401,椒香105g,8,8.6,7.2
益达 清爽西瓜味无糖口香糖约40粒装56g/瓶 约会清新口气接吻糖含木糖醇,6923450657638,56g*1罐,8,10.1,8.4
户外加厚野餐垫 黄格子防潮防水便携式无纺布露营地垫野餐布户外用品草坪垫/张,3001841077418,2*2m 1张,8,8.9,6.8
徐福记 沙琪玛香酥芝麻味 100g/袋 蛋香浓郁早餐下午茶松软沙琪玛,6914782230927,100g,8,3.6,3
徐福记 凤梨酥 138g/袋 经典品牌独立小包装皮馅比例均衡开袋即食,6914782206298,138g*1袋,8,7.9,6.6
徐福记 棒棒糖综合果味 多口味混合经典糖果 10g/支（口味随机）,3009351464148,,8,0.4,0.3
星雨 一次性饮水纸杯250ml 50个/袋,6934376000071,250ml*50,8,4.8,4.1
下水软管 80cm面盆下水器拖把池下水管塑料伸缩管洗手盆灰色排水软管可伸缩加长管/根,3000315149033,,8,4.7,3.7
装饰圆点胶 圆形透明亚克力双面胶粘性无痕点胶 派对生日婚房粘气球点胶庆典装饰/卷,3003329529976,,8,1.1,0.4
太平 香葱味梳打饼干 100g/袋 低糖0反式脂肪酸独立小包装苏打饼干开袋即食,6901668200235,100克,8,3.9,3.2
金角 老四川牛肉干五香味 30g/袋 （新老包装随机）,6901757301454,30克,8,6.6,6.5
舒肤佳 抑菌清洁洗手液225g 纯白清香温和亲肤持久留香家用便携按压瓶/瓶,6903148252055,225ml*1瓶,8,8.3,5.9
收纳袋被子收纳袋巨无霸大容量棉被衣服防尘储物袋搬家打包袋手提行李包70/80公分,3006576071335,70公分,8,7.2,4.4
活动扳手8/10/12寸五金工具活络扳手整体淬火精细抛光镀铬手动工具家用/把,3002115168016,【清仓-电镀】6寸6150,8,7.7,6.6
雀巢 脆脆鲨花生味巧克力威化饼干 约18.6g/袋 脆爽不粘牙开袋即食品质保障,6917878009254,18.6g*1袋,8,1.2,1
【场景款式可选】庆典礼花筒 80型结婚喷花筒生日派对出片开业庆典开工乔迁直播氛围礼炮/根,3003348252497,庆典礼花80型*1筒,8,4.8,3.1
【送10根胶棒】热熔胶枪 20W适用7mm手工DIY饰品电熔枪热胶枪儿童手工胶枪胶棒/套,6978341520003,,8,11.9,7.1
千百度卤煮花生五香煮花生260g袋即食真空包装下酒菜小零食（新老包装随机）,6925998802044,260克,8,3.9,3
洽洽 香瓜子葵花籽五香味坚果炒货休闲零食小吃约 55g/袋（新老包装随机）,6924187866423,55克,8,2,1.7
【骐浪 泳帽】时尚硅胶泳帽防水游泳帽大号硅胶帽成人男女通用颗粒长发护耳泳帽/个【颜色可选】,3003398962797,纯正黑色,8,6,3.3
欧莱雅 控油炭爽双效洁面膏收缩毛孔男士洗面奶 50ml/瓶（新老包装随机）,6923700926385,50毫升,8,7.8,5.7
蒙牛 玉米棒口味雪糕65g/支 牛奶内芯绵密玉米奶香双体验经典冰糕,6923644250751,65g*1袋,8,1.3,1.1
萌睫尚品免胶-懒人三部曲1盒免胶免卸假睫毛自然自粘懒人免胶睫毛,6979315080028,纯野CHY,8,7.8,7.3
曼秀雷敦薄荷啫喱8g+薄荷润唇膏3.5g/套,6917246009367,薄荷润唇膏3.5g+薄荷啫喱8g套装,8,14.3,5
麦富迪狗粮营养森林肉松全价2.5kg/包通用,6958862124911,2.5kg*1袋,8,#N/A,40.45
伸缩两用螺丝刀 50钢可伸缩十字一字两用4-6寸手动螺丝刀改锥起子手动工具/把,3004685539111,1个,8,4.5,2.9
乐事 意大利香浓红烩味薯片40g/袋 番茄肉酱经典原切追剧出游便携,6924743915084,40g*1袋,8,3.1,2.6
乐事 飘香麻辣锅味薯片70g/袋 香辣过瘾大包休闲食品追剧聚餐,6924743919273,70g*1袋,8,5.1,4.6
乐事 香脆烤鸡翅味大波浪薯片70g/袋 酥脆带劲大包聚会分享零食,6924743918658,70g*1袋,8,5.1,4.3
老管家 强力管道疏通剂300g/瓶 马桶厕所下水道头发厨房油污地漏去污溶解堵塞通渠剂,6957411125560,300g*1瓶,8,6.5,6.2
蓝月亮 内衣洗衣液500g/瓶 柔润樱花内衣内裤去血渍去味清洁除菌洗衣液,6902022145995,500g*1瓶,8,34.2,20.4
口水娃 香辣味多味花生 75g/袋,6935768922407,75克,8,2.9,2.4
口水娃酱汁牛肉味多味花生50g/袋香浓酥脆坚果炒货下午茶聚会小食,6935768924159,50克,8,2.1,1.6
康倍佳【竹炭牙刷】高端软毛高档独立包装高密度刷丝细丝软毛牙刷,6970431189190,1支*1卡,8,1.8,1.1
俊雅牌多功能家用办公多孔位插线板插排大功率带开关灯插线板1.8/2.8/3/4.8米可选,6978717760057,蓝白款总控3位 4.8米线,8,13.1,9.5
久久粘钩 2125 透明无痕粘钩（4只）,6971479921254,4个*1份,8,4.2,2.9
杰士邦 玻尿酸润滑剂15ml 玻尿酸润滑夫妻房事免洗人体爽滑男旅行便携外出方便润滑油/支,6927099407623,0,8,18,7.5
【规格可选】压圈垃圾桶 8L/12L高颜值大号家用塑料垃圾桶客厅厨房卧室厕所纸桶纸篓/个,3002147099159,蓝色,8,8.9,3.1
蒸汽眼罩 热敷眼贴熬夜发热SPA卡通遮光眼贴学生办公室宿舍午休午睡旅行放松/片,6971563060654,玫瑰香型款,8,0.6,0.5
物物洁 柠檬酸除垢剂10g/袋 快速除水垢洁净安全清除剂小包清洁剂免洗刷,3006579472313,,8,0.6,0.4
高成水果刀MC-183款日式切三文鱼生专用刀料理寿司专用刀刺身刀牛肉刀高硬度水果刀具,3004500243612,1把,8,4.5,3.7
得力 双面胶带 高粘棉纸双面胶儿童DIY手工易撕胶学生文具财务胶办公学习用品/个,6935205304056,30405双面胶12*10*1卷,8,1.5,1
丹丹 红油郫县豆瓣酱 500g/瓶四川郫县特产香辣咸鲜色泽油润川菜专用,6918149576536,500g*1罐,8,7.7,6.8
达利园派 蛋黄派 230g/袋 早餐休闲零食办公室糕点注心夹心小蛋糕袋装,6911988006783,230克*1袋,8,7,5.6
参半 SP-1科研白牙膏180g 高山茉莉味益生菌洁白清新口气去黄去渍大容量家庭装/支,6970356167334,180g*1盒,8,9,6
菠萝喷水壶浇花喷雾瓶植物浇水壶浇花壶喷雾器喷壶 混色 1.5升,3006904162513,1.5l,8,7.5,4.6
波力 原味海苔4.5g/袋 薄脆海味紫菜片即食小吃拌饭下饭寿司食材,6918598028013,4.5g*1袋,8,4,3.3
【4c认证】电动车头盔 男女四季通用防风保暖摩托车头盔防护头部电动车轻便半盔/个,3001071693686,钢琴黑,8,19.2,12.6
半亩花田 轻盈控油香氛洗发水旅行小袋装 8g/袋,6923427920536,,8,0.5,0.4
百钻 复合食用碱 250g/袋面点发酵疏松剂粉质细腻溶解快嫩肉去油污（新老包装随机）,6917790033535,250g*1袋,8,3,2.6
百世兴 原味酒鬼花生100g/袋 大包口口酥脆宿舍追剧夜宵充饥零食坚果炒货,6942910308187,100克,8,4.5,4.1
奥妙 洗衣液900g/袋 薰衣草香深层洁净易漂易洗去污去渍洗衣液,6902088717136,900g*1袋,8,8.3,7.6
阿道夫 轻柔丝滑洗发乳液10g 毛躁打结发质柔顺光泽洗发水旅行便携装/袋(包装功效随机）,6936000901662,10g*1袋,8,0.6,0.2
OLO 超薄001避孕套10只 玻尿酸超薄避孕套夫妻房事男用透薄安全套计生成人用品/盒,6970960520723,0,8,11.4,5.2
完美日记 氨基酸温和白胖子卸妆湿巾8ml便携旅行女脸部温和清爽湿纸巾/片（新老包装随机）,6974614885503,新版白湿巾,8,1.5,1.1
元气森林冰茶冰爆柠檬900ml*12,6975176785119,900ml*12瓶,9,57.5,46
元气森林 冰茶 冰爆柠檬茶饮料900ml/瓶 酸甜解渴低负担带微气泡感果味茶大瓶装,6975176784785,900ml*1瓶,9,4.5,3.83
农夫山泉东方树叶绿茶0糖0卡500ml*3瓶,3002254959117,500ml*3,9,13.7,11.4
农夫山泉 东方树叶 绿茶饮料500ml/瓶 茶饮清新茶香上班族通勤清凉饮品,6921168558018,500ml,9,5,3.8
农夫山泉 茶π茶派 茉莉花柠檬茶饮料500ml/瓶 茉莉花香酸甜清爽解渴果味茶饮品,6921168560165,500ml,9,4.8,4
大窑 大窑荔爱果味汽水480ml/瓶 玻璃瓶装0脂肪浓郁荔香果味汽泡水,6974800841887,荔爱-荔枝味480ml*1瓶,9,3.9,3.1
娃哈哈 草莓味AD钙奶饮料450ml/瓶 儿童经典怀旧饮品草莓味学生乳酸菌饮料,6902083814052,草莓味450g,9,4.6,3.8
宾王扑克牌6002同花顺系列扑克牌五星扑克棋牌室用扑克10副/盒,6924183909384,1副*10盒,9,22,13.6
宾王扑克同花顺 6002 1副*1盒,6924183909377,1副*1盒,9,1.8,1.4
康师傅 番茄鸡蛋牛肉面126g/桶 经典番茄鸡蛋味酸甜鲜浓免煮方便面泡面,6937962111526,126g*1桶,9,5,4
海太 桃果粒 238ml/罐 韩国进口低卡低脂肪饮料,8801105908473,葡萄味238ml*1罐,9,4.7,3.5
锐澳RIO 8度强爽白桃伏特加味鸡尾酒500ml*6听 0嘌呤超浓桃香预调鸡尾气泡酒组合装,3002576248210,500ml*6,9,65.6,54.6
锐澳RIO 8度强爽白桃伏特加味鸡尾酒500ml*3听 清甜气泡酒前调果香尾调酒感组合装,3006841908823,500ml*3,9,32.8,27.3
锐澳RIO 8度强爽白桃伏特加味鸡尾酒500ml/听 高酒精度气泡绵密火锅解辣气泡酒,6935145315044,500ml,9,10.9,9.1
阿尔卑斯 棒棒糖10g/根 丝滑口感童年经典网红儿童牛奶糖果,6911316003132,阿尔卑斯 高级牛奶棒棒糖10g/袋*24,9,13,7.7
阿尔卑斯 棒棒糖10g/根 丝滑口感童年经典网红儿童牛奶糖果,6911316540309,阿尔卑斯 高级牛奶棒棒糖 10g/袋,9,0.6,0.4
M3.5螺丝钉干壁钉 黑色十字沉头木工螺丝石膏板螺丝钉自攻钉/颗,3005400663579,16*1颗,9,0.2,0.1
自由点 无感7日夜用卫生巾 280mm*8片无感薄柔吸瞬吸棉柔姨妈巾/包,6926052501637,280mm,9,8.3,6.7
自由点 无感7日棉柔迷你卫生巾 190mm*12片小巧便携无感薄护垫/包,6926052501576,190mm,9,6,5.7
【重庆特产】陈昌银 椒盐味麻花 400g/袋 磁器口特色休闲零食,6937033400092,400g*1袋,9,10.8,9.7
正田 140剪刀 1副/把,6935561214044,1把*1把,9,3.9,2.7
岳港渔都 烤脖糖醋味42g唇齿留香回味无穷烤脖即食下酒菜充饥解馋,6943950800358,1个,9,1.5,1.3
雨龙2182青花 一次性竹筷(50双装),6922502421821,,9,4.5,3.4
炫迈 炫动薄荷味脆皮无糖口香糖56g/瓶 清新口气强劲薄荷劲爽约会接吻糖,6924513908032,56克*1罐,9,7.2,7.1
全球仓 空气清新剂360ml/瓶 净化消臭卧室持久留香家用卫生间汽车清新空气清香,6978787700335,古龙雪松,9,5.7,4.4
香飘飘 好料系芒果布丁奶茶 80g/杯,6938888887519,80g*1杯,9,5.3,4.4
香飘飘 经典系香芋奶茶 80g/杯 居家追剧小酌茶歇共享浓郁口感满足味蕾,6938888888813,香芋味80g,9,3.6,3
下饭集市 茯苓薏米山药无盐手工线面线福建特产速食早餐独立小包装40g,6972454510234,,9,1.8,1.1
悬挂式除湿袋100g/袋 学生宿舍吸湿集水衣柜防潮剂房间除湿剂衣柜衣橱防霉防潮挂式吸湿包,3009617685966,除湿袋100g,9,1.5,0.6
袜子男士短筒篮球运动风袜 夏季透气1双装(颜色随机),3006604214475,1双装(颜色款式随机),9,2,0.7
维达 棉韧抽纸巾3层 100抽/包 亲肤无刺激抽取式面巾(新老包装随机),3003165960537,1包,9,2.1,1.6
维维 豆奶粉460g/袋 早餐冲饮代餐,6904432800440,460g*1袋,9,19.4,10.9
汰渍 全效360度洗衣皂肥皂116g/块 清新耐用轻松漂洗无磷配方温和手洗洗衣皂,6903148070918,126g*1袋,9,3.6,2.4
花香洁厕液500ml/瓶 除垢洁厕灵厕所洁厕净家用卫生间马桶清洁剂,3003993285116,500ml*1瓶,9,5.9,2.9
舒客 小苏打健齿护龈牙膏 120g温和呵护清洁口腔改善牙龈健康牙周牙膏/支,6928471322398,120g*1盒,9,9.5,7.2
【简约漱口杯】简约家用漱口杯牙杯塑料刷牙洗漱牙刷杯子情侣磨砂风牙缸口杯牙缸/个,3008101551381,单人A款玛瑙红,9,1.8,1.2
千足纺6013-63经典商务抗菌防臭男袜透气棉袜1双装,3004388499415,黑色,9,3.8,2.6
蒙牛 冰+ 芒果口味雪泥75g/支 绵密雪泥质地果香浓郁夏日解暑雪糕,6923644275198,75g*1支,9,2.1,1.4
美年达橙味汽水 百事可乐橙味碳酸饮料300ml,6915766004411,300ml,9,1.8,1.5
海明 美和爱  80抽湿厕纸可冲水清洁消毒杀菌抑菌湿纸私护滋润便携装/袋,6944723299812,,9,6.6,4.2
毛大胖宠物尿垫加厚吸水狗狗隔尿垫兔子猫咪训导尿片M码10片,6978644600075,毛大胖宠物尿垫45*60cm 10片/袋,9,9,6.5
溜溜梅 乌梅60g/袋 含多种天然有机酸0添加人工色素蜜饯果干零食,6923976110167,60g*1袋,9,4.4,3.7
林溪湾咸鸭蛋60g/枚,6976084450007,60g*1枚,9,1.8,1.4
乐事 清新芥香味薯片70g/袋 芥末辛香经典原切舍囤货常备零食,6924743922020,70g*1袋,9,5.1,4.6
乐事 碳烤五花肉味大波浪薯片40g/袋 焦香肉感出游便携加班补给,6924743919778,40g*1袋,9,3.3,2.7
蓝月亮 深层洁净洗衣液2kg/瓶 除菌率99.9%薰衣草香温和配方洁净去污护衣护色低泡易漂,6902022134357,2kg,9,31.2,26
口水娃 烤肉味香脆兰花豆 75g/袋,6935768921127,75克,9,2.9,2.4
吉香居 麻辣海带丝 52g/袋精选嫩海带香辣脆爽即食下饭咸菜佐餐小菜（新老包装随机 ）,6926896703280,52g*1袋,9,1.5,1.3
吉利来 迷你小钢炮电动剃须刀 网红爆款小巧便携式充电刮胡刀三刀头剃须神器/个,6975493157033,1个*1份,9,7.7,7.3
蜂花 小麦蛋白护发素发膜450ml 保湿丰盈顺滑改善干枯柔软护发柔顺营养润发乳/瓶,6904915641829,450ml,9,7.2,5.9
蜂花 蚕丝蛋白营养护发素450ml 修护干枯毛躁柔顺滋养保湿营养护发素润发乳家庭/瓶,6904915642376,450ml*1瓶,9,7.2,5.9
家政保洁毛巾 擦车毛巾清洁洗车毛巾吸水不掉毛加厚抹布擦地擦玻璃厨房擦桌布/条(颜色可选),3009728730289,30*30（紫色）*1条,9,1.8,1.3
脆香米 牛奶巧克力24g/袋 香甜米粒0反式脂肪酸纯可可脂休闲宿舍解馋零食,6914973602908,24g*1袋,9,3.9,2.9
川洋塑业302 多面马桶刷家用卫生间刷子马桶刷长柄清洁刷翘头多功能刷,6198780815670,,9,3.3,2.4
驰天 管道疏通剂200g/瓶 快速溶解厕所马桶厨房下水道管道通颗粒溶解剂,6974268410083,200g*1瓶,9,5.9,3.4
超能 植物氨基酸洗衣液20g/袋 绿色风铃香护衣防窜色低泡易漂洗椰油旅行装包装随机,6910019025823,,9,0.9,0.3
超能白桃苏打洗洁精1kg,6910019026011,1kg*1瓶,9,10.2,8.7
【男士速干泳裤】大码泳裤男宽松成人平角泳裤沙滩裤男温泉游泳馆短裤速干泳裤男透气平角泳裤/件,3001590288226,,9,7.2,6
百世兴 麻辣味酒鬼花生18g/袋 麻辣过瘾出游旅行便携充饥解馋炒货坚果小吃,6942910302710,18克,9,0.9,0.8
奥利奥 草莓奶昔味可可脆卷长条饼干 下午茶休闲零食约 50g/盒(包装随机),6901668936332,50g*1盒,9,3.9,3.8
奥利奥 冰淇淋抹茶味夹心饼干 97g/盒 经典可可脆饼丝滑抹茶冰感夹心解馋零食,6901668005892,97g*1盒,9,5.8,4.6
BQI 假睫毛镊子 金羽夹睫毛夹 斜口睫毛工具粉色睫毛辅助器夹子/支(颜色包装随机),6973641474315,1个,9,3.5,2.4
BABI 定妆喷雾 清透柔焦定妆喷雾水粉面纱防蹭持久成膜快不脱妆VC控油60ml/瓶,6970635468312,100g,9,24.6,8.6
C咖 氨基酸白泥双管洁面乳2g双料净澈温和清洁不紧绷净透毛孔小样洗面奶/片,6974090653030,白泥清透净肤双管洁面2g,10,1.5,1
元气森林气泡水VC橙味480ml*15,6937003704021,480ml*15瓶,10,71.4,57.1
元气森林 维C橙味气泡水480ml/瓶 鲜橙清香维C补水无糖气泡水,6937003704014,480ml*1瓶,10,5,3.9
农夫山泉 东方树叶 青柑普洱茶饮料 1.5L/瓶 大瓶分享装柑香茶醇清爽回甘无糖茶饮料,6921168561469,1.5L,10,9,8.6
农夫山泉 茶π茶派 蜜桃乌龙茶饮料900ml/瓶 清爽轻负担聚会畅饮超大容量果味茶饮品,6921168594450,900ml,10,7,5.3
【6罐】魔爪 狂欢芒果味能量饮料 330ml*6罐/件 蓝魔爪热带劲爽气泡运动健身补充,3005097705217,330ml*6,10,35.3,29.4
魔爪 无糖能量风味饮料330ml/听 牛磺酸无糖配方芒果味维生素风味能量饮料,4897036692189,330ml,10,5.8,4.9
统一 巧面馆老成都担担面120g/桶 干拌面方便面泡面地道成都风味,6925303740719,120克*1碗,10,5.2,4.1
【6罐】广氏 菠萝啤果味饮料 330ml*6罐,3006218028512,330ml*6,10,10.8,9.6
广氏 菠萝啤果味型汽水330ml/听,6932512600369,330ml,10,1.8,1.6
得力A115素印象按动全针管0.38中性笔黑红签字笔学生办公简约水笔 1支,6921734971630,12支*1盒,10,18,13
得力A115素印象按动全针管0.38中性笔黑红签字笔学生办公简约水笔 1支,6921734991782,1支*1份,10,2.1,1.08
李子园 哈密瓜味乳饮料450ml/瓶 奶香融合清新果香常温便携怀旧党家庭常备饮品,6916196422547,450ml,10,4.6,3.6
果子熟了 栀栀乌龙茶饮料970ml/瓶 鲜萃栀香清爽0脂无负担栀子花味茶饮品,6973497203206,970ml,10,7.4,6.13
统一 巧面馆 老坛泡椒牛肉面 107g/桶,6925303711368,107g*1桶,10,#N/A,3.7
统一 红油老坛酸菜牛肉面120g/袋 老坛发酵酸辣过瘾夜宵泡面速食方便面,6925303770006,120克,10,2.2,1.7
维他柠檬茶饮料500ml鸭屎香柠檬茶饮料饮品500ml/瓶 家庭囤货聚餐火锅搭档,4891028705949,500ml*1瓶,10,3.9,3.6
维他 柠檬茶 柠檬味茶饮料 250ml*6盒/包,4891028664871,250ml*6,10,16.3,13.6
维他 柠檬味茶饮料 250ml/盒 真茶+真柠檬畅爽接口经典柠檬茶风味饮料（新老包装）,4891028164456,250ml,10,2.7,2.2
统一 茄皇鸡蛋面120g/桶 茄皇速食番茄鸡蛋味速食桶装泡面夜宵,6925303795214,120g*1桶,10,5.3,4.18
RIO锐澳 微醺3度 青提茉莉风味鸡尾酒 330ml*6罐 zxc,3000398962710,330ml*6,10,38.9,32.4
锐澳 微醺3度青提茉莉风味鸡尾酒预调酒330ml*3罐 微醺氛围网红酒,3001001976117,330ml*3,10,16.8,16.2
锐澳RIO 3度微醺青提茉莉味鸡尾酒330ml/听 清新茉莉茶香宅家追剧约会微醺气泡酒,6935145343382,330ml,10,6.5,5.4
重庆岚波白砂糖400g云南一级调味白糖纯正甘蔗糖优质白糖,6932369600277,400g*1袋,10,3.9,3.4
甄爆 焦糖味爆米花 120g/桶 网红桶装影院办公休闲追剧零食,6973556620166,焦糖味120g,10,3.9,3.5
云禹草酸浓缩溶液500g/瓶 高浓度强力去污家用卫生间厕所马桶瓷砖除垢草酸清洁剂,6976406230003,500g*1瓶,10,3.5,2.7
岳港渔都 烤脖香辣味42g唇齿留香回味无穷烤脖即食下酒菜充饥解馋,6943950800341,1个,10,1.5,1.3
虞国佳阳大手柄螺丝刀 强磁工业级起子家用平口小改锥梅花螺丝批6寸一字/十字,3006729383018,十字6*15cm,10,3,1.5
有友 山椒味笋尖100g/袋 泡椒酸辣竹笋嫩尖即食解馋零食下饭菜,6944978701252,100克,10,4.5,4.2
有友 麻辣豆干90g/袋 香辣过瘾豆腐干即食解馋下酒日常休闲零食,6944978701900,麻辣豆干90g,10,3.6,2.7
一生相伴阳阳牌自然无香400抽纸面巾（3包装）,6947421914193,,10,7.7,4.8
一次性防水防尘塑料膜,3006149652848,1.5*12m*1卷,10,3,2.5
徐福记 咸香芝士味米格玛90g/袋 非油炸夹心糙米卷米果卷咸味蛋卷,6914782202511,90g*1袋,10,5.3,5.1
新新精艺新年装饰对联,3001888645113,财神马87*14,10,19.1,10.3
新新精艺新年装饰磁吸对联,3001253716066,广元磁吸红马85*14,10,12.9,9.7
新新精艺新年装饰春福贴简之美红对马一对,3009187913032,简之美红对马一对,10,4.2,2.1
新新精艺新年春节磁吸粘贴双用对联,3007051233217,五福临门18*95,10,15.5,14.3
新疆棉袜子男士中筒袜纯棉吸汗商务纯色长袜防臭夏季全棉袜子1双／包（颜色随机）,3007755477825,1双,10,1.8,1
喜之郎 沾粉果冻抹茶味 135g/盒,6926475209011,135g*1桶,10,4,3.3
威猛先生洁厕液松木清香 厕所清洁剂洁厕灵强力除垢除臭清香型900g,6901586103878,900g*1瓶,10,8.5,7.1
威猛先生 管道疏通剂500g/瓶 下水道强力疏通通渠剂厨房厕所马桶堵塞地漏溶解堵塞疏通排水,6901586103502,500g*1瓶,10,14.3,10.4
思念 猪肉白菜灌汤水饺 455g/袋 经典味饺子皮薄馅足家庭常备速食,6921665736261,455g*1袋,10,6.5,4.4
舒客 舒敏亮白牙膏 120g舒缓牙齿敏感保护牙釉质清新口气改善牙龈/支(新老包装随机),6940477401587,120g*1支,10,7.2,6.4
【简约漱口杯】简约家用漱口杯牙杯塑料刷牙洗漱牙刷杯子情侣磨砂风牙缸口杯牙缸/个,3005799810042,单人D款黑色,10,1.8,1.1
